protein1,protein2,sim
Q12968,P29016,0.07142857142857142
P16234,P29016,0.16666666666666666
P11464,P29016,0.3
A6NJZ7,P29016,0.07692307692307693
Q9HCK4,P29016,0.23076923076923078
Q9NY72,P29016,0.2727272727272727
A0A087WSZ0,P29016,0.375
Q6VMQ6,P29016,0.09090909090909091
Q29980,P29016,1.0
Q15223,P29016,0.21428571428571427
P23467,P29016,0.06666666666666667
O60469,P29016,0.2
P0DTE2,P29016,0.25
A0A0C4DH38,P29016,0.375
Q9BX67,P29016,0.2727272727272727
P01602,P29016,0.3333333333333333
P04211,P29016,0.3333333333333333
Q9NZU0,P29016,0.07142857142857142
Q8TBE3,P29016,0.1111111111111111
B9A064,P29016,0.5
P14778,P29016,0.21428571428571427
Q6WRI0,P29016,0.1875
Q16270,P29016,0.21428571428571427
P42701,P29016,0.1
P23352,P29016,0.07692307692307693
P15509,P29016,0.08333333333333333
Q9Y238,P29016,0.125
P22455,P29016,0.17647058823529413
A0A0C4DH34,P29016,0.375
A0A075B6Q5,P29016,0.375
A0A0B4J1X5,P29016,0.375
P0DP01,P29016,0.375
Q01638,P29016,0.21428571428571427
Q8TDY8,P29016,0.25
P01876,P29016,0.5
Q8IZA0,P29016,0.08333333333333333
Q9Y624,P29016,0.2727272727272727
Q96RD9,P29016,0.3333333333333333
A0A0J9YXX1,P29016,0.375
O95976,P29016,0.3333333333333333
P01594,P29016,0.3333333333333333
P01615,P29016,0.375
P16452,P29016,0.0625
O95278,P29016,0.0625
Q8TC84,P29016,0.08333333333333333
Q04446,P29016,0.07142857142857142
P0CF74,P29016,0.5
P0DOX4,P29016,0.4
Q6UWB1,P29016,0.1111111111111111
A0A0C4DH24,P29016,0.3333333333333333
A0A075B6H7,P29016,0.3333333333333333
Q9UF33,P29016,0.038461538461538464
Q96LA6,P29016,0.3
Q14CZ8,P29016,0.3
P01767,P29016,0.375
Q9Y6W8,P29016,0.1111111111111111
P16871,P29016,0.09090909090909091
P06213,P29016,0.043478260869565216
O14498,P29016,0.23076923076923078
Q9NZN1,P29016,0.21428571428571427
P01909,P29016,0.5
P29320,P29016,0.04
Q17R55,P29016,0.125
A0A0B4J2H0,P29016,0.375
Q969P0,P29016,0.3333333333333333
O75144,P29016,0.3333333333333333
P32942,P29016,0.2727272727272727
P13598,P29016,0.18181818181818182
Q8N743,P29016,0.2
Q14953,P29016,0.2222222222222222
A0A075B6S9,P29016,0.375
P82987,P29016,0.21428571428571427
Q99062,P29016,0.18181818181818182
Q9H6D8,P29016,0.1111111111111111
A0A0B4J1V0,P29016,0.375
A0A0A0MS15,P29016,0.375
Q9H6K1,P29016,0.1
Q6UXK2,P29016,0.2727272727272727
Q9C0B2,P29016,0.14285714285714285
A8K4G0,P29016,0.3333333333333333
P01772,P29016,0.375
A0A0J9YVY3,P29016,0.375
Q93033,P29016,0.2727272727272727
P01860,P29016,0.5
Q9HBE5,P29016,0.1
P01877,P29016,0.4444444444444444
P04439,P29016,0.7
P23083,P29016,0.375
P01854,P29016,0.5
O94856,P29016,0.2
Q8TDX9,P29016,0.0625
Q9Y4D7,P29016,0.05263157894736842
Q6IE37,P29016,0.0625
A6NMB1,P29016,0.25
Q5JXA9,P29016,0.3
P41217,P29016,0.2727272727272727
Q9UKJ1,P29016,0.3333333333333333
Q9ULL4,P29016,0.05263157894736842
Q9UBG7,P29016,0.06666666666666667
Q01974,P29016,0.14285714285714285
Q07699,P29016,0.2222222222222222
O14931,P29016,0.3
Q8NAT1,P29016,0.1
Q9NS98,P29016,0.23076923076923078
Q15109,P29016,0.25
O15389,P29016,0.3
Q9BRK3,P29016,0.3
Q00872,P29016,0.23076923076923078
O60500,P29016,0.23076923076923078
Q12913,P29016,0.06666666666666667
Q9UFD9,P29016,0.07692307692307693
Q8IWT1,P29016,0.3
Q5VST9,P29016,0.11538461538461539
P98161,P29016,0.03571428571428571
Q2VWP7,P29016,0.23076923076923078
O15034,P29016,0.07142857142857142
P24821,P29016,0.06666666666666667
P16112,P29016,0.15789473684210525
P20742,P29016,0.05
Q9BY67,P29016,0.25
Q92637,P29016,0.3333333333333333
Q7L513,P29016,0.375
Q30201,P29016,0.7
P01766,P29016,0.375
P0DP04,P29016,0.375
Q99715,P29016,0.07142857142857142
P06340,P29016,0.5
Q5VTL7,P29016,0.1111111111111111
P31994,P29016,0.3333333333333333
A1L4K1,P29016,0.07142857142857142
Q9NPB8,P29016,0.07692307692307693
Q8N3K9,P29016,0.08333333333333333
P07333,P29016,0.16666666666666666
Q14315,P29016,0.07692307692307693
A0A0B4J1Y9,P29016,0.375
Q8NI17,P29016,0.1
Q9BXM9,P29016,0.0625
Q9Y5Z7,P29016,0.07692307692307693
A0A0C4DH42,P29016,0.375
Q6ZU64,P29016,0.125
P12111,P29016,0.0625
P28068,P29016,0.5
Q8TC99,P29016,0.1111111111111111
Q53EP0,P29016,0.1111111111111111
Q99795,P29016,0.2727272727272727
A0A0B4J1V2,P29016,0.375
A0A0C4DH36,P29016,0.375
P01742,P29016,0.375
Q8IZJ3,P29016,0.045454545454545456
P01782,P29016,0.375
A0A0G2JMI3,P29016,0.375
Q8N6G6,P29016,0.21428571428571427
Q14118,P29016,0.07692307692307693
Q8N475,P29016,0.2
P13762,P29016,0.5
P54760,P29016,0.038461538461538464
Q9P2B2,P29016,0.3333333333333333
Q8IUI8,P29016,0.1111111111111111
Q6BAA4,P29016,0.375
A8K2U0,P29016,0.05263157894736842
Q9Y2H6,P29016,0.1111111111111111
P22607,P29016,0.16666666666666666
Q9Y6Y1,P29016,0.0625
P21709,P29016,0.04
Q9BTV5,P29016,0.0625
Q9HCN6,P29016,0.3333333333333333
Q9HAK2,P29016,0.0625
P05538,P29016,0.5
P29323,P29016,0.04
P54762,P29016,0.038461538461538464
P10912,P29016,0.08333333333333333
Q9NZU1,P29016,0.07142857142857142
Q86WK7,P29016,0.21428571428571427
P01906,P29016,0.5
Q6PCB8,P29016,0.2727272727272727
Q63HQ2,P29016,0.07692307692307693
Q96PJ5,P29016,0.3
P29017,P29016,1.0
P01911,P29016,0.5
P29317,P29016,0.04
P21802,P29016,0.16666666666666666
P08637,P29016,0.375
O75339,P29016,0.21428571428571427
P01903,P29016,0.5
Q5JZY3,P29016,0.05
P00488,P29016,0.058823529411764705
O75369,P29016,0.07142857142857142
P09326,P29016,0.3
Q8IUL8,P29016,0.21428571428571427
P0C0L5,P29016,0.041666666666666664
O00481,P29016,0.1875
Q7KYR7,P29016,0.1875
P78410,P29016,0.3333333333333333
A0A578,P29016,0.375
Q06418,P29016,0.16666666666666666
Q6EMK4,P29016,0.06666666666666667
Q8IW00,P29016,0.3333333333333333
Q8TEU8,P29016,0.14285714285714285
Q495A1,P29016,0.3
Q9C026,P29016,0.05263157894736842
A0A0B4J279,P29016,0.375
A0A0J9YXY3,P29016,0.375
Q5DID0,P29016,0.05263157894736842
Q6ZMC9,P29016,0.3
Q5T2D2,P29016,0.42857142857142855
A0A0B4J248,P29016,0.375
A0A0B4J276,P29016,0.375
A0A0B4J277,P29016,0.375
A0A0C4DH59,P29016,0.375
A0A087X0M5,P29016,0.375
A0A0B4J262,P29016,0.375
A0A075B6T8,P29016,0.375
P22735,P29016,0.0625
Q9NQ86,P29016,0.047619047619047616
P40238,P29016,0.09090909090909091
A0A075B6W5,P29016,0.375
A0A075B6V5,P29016,0.375
Q14563,P29016,0.21428571428571427
Q9P0V8,P29016,0.42857142857142855
A0A0K0K1C0,P29016,0.375
Q6UXZ4,P29016,0.16666666666666666
P19320,P29016,0.2
Q13332,P29016,0.17647058823529413
A0A1B0GX56,P29016,0.375
A0A087WT03,P29016,0.375
A0A0B4J280,P29016,0.375
Q6UX27,P29016,0.375
Q6PCB0,P29016,0.09090909090909091
A6NLU5,P29016,0.3
O75326,P29016,0.21428571428571427
O60939,P29016,0.2727272727272727
Q58EX2,P29016,0.25
O75382,P29016,0.05263157894736842
P0DP72,P29016,0.2727272727272727
P23468,P29016,0.17647058823529413
O15344,P29016,0.041666666666666664
A0A075B6L6,P29016,0.25
A0A075B6N3,P29016,0.375
A0A0B4J2E0,P29016,0.375
A0JD36,P29016,0.375
A0A1B0GX51,P29016,0.375
A0A0J9YX75,P29016,0.375
A0A0A6YYK1,P29016,0.375
Q9Y336,P29016,0.3333333333333333
Q9UQP3,P29016,0.07142857142857142
A0A0B4J240,P29016,0.375
A0A0B4J272,P29016,0.375
Q96NZ8,P29016,0.15789473684210525
O43548,P29016,0.0625
Q7Z7D3,P29016,0.3333333333333333
A0A0A0MS01,P29016,0.375
A0A0A0MS06,P29016,0.375
Q92673,P29016,0.05555555555555555
A0A0B4J275,P29016,0.375
Q9BX59,P29016,0.4
A0A584,P29016,0.25
O95210,P29016,0.1
Q9NP99,P29016,0.2
A0A0K0K1D8,P29016,0.375
A0A539,P29016,0.375
Q6H3X3,P29016,0.42857142857142855
A0A0C4DH28,P29016,0.375
Q7Z4K8,P29016,0.05263157894736842
P04216,P29016,0.3
Q08188,P29016,0.0625
A0A5B0,P29016,0.375
P17948,P29016,0.14285714285714285
A0JD37,P29016,0.375
Q86YW5,P29016,0.2857142857142857
Q16473,P29016,0.1111111111111111
P28827,P29016,0.15789473684210525
Q8WZ42,P29016,0.15789473684210525
A0A0B4J271,P29016,0.375
O15031,P29016,0.05555555555555555
O60486,P29016,0.058823529411764705
Q8WZ75,P29016,0.25
Q8N7X8,P29016,0.2857142857142857
Q8WY21,P29016,0.07692307692307693
P0DMS9,P29016,0.2857142857142857
P0DSE2,P29016,0.4444444444444444
Q04912,P29016,0.047619047619047616
Q92545,P29016,0.1111111111111111
O15533,P29016,0.5
A0A0A6YYG3,P29016,0.375
A0A1B0GX78,P29016,0.375
A0A1B0GX68,P29016,0.375
A0A0B4J241,P29016,0.3333333333333333
O95428,P29016,0.15789473684210525
P23470,P29016,0.058823529411764705
Q96BF3,P29016,0.3333333333333333
Q6P7N7,P29016,0.25
P35590,P29016,0.1111111111111111
P0DSE1,P29016,0.3
A0A0A6YYC5,P29016,0.375
A0A0B4J273,P29016,0.375
Q16827,P29016,0.06666666666666667
Q01973,P29016,0.14285714285714285
Q9H106,P29016,0.3333333333333333
A0A0A6YYK6,P29016,0.375
A0A0B4J235,P29016,0.375
P08575,P29016,0.0625
P22105,P29016,0.0625
P03986,P29016,0.5714285714285714
Q6UXN2,P29016,0.3333333333333333
A0A599,P29016,0.375
A0A0K0K1G8,P29016,0.375
O95185,P29016,0.16666666666666666
P78324,P29016,0.4444444444444444
Q7Z5N4,P29016,0.25
Q04206,P29016,0.058823529411764705
O95932,P29016,0.0625
Q9P2J2,P29016,0.25
A0A075B6N1,P29016,0.375
A0A075B6L2,P29016,0.2857142857142857
Q5VY80,P29016,0.42857142857142855
Q9UKI3,P29016,0.3333333333333333
A0A1B0GX31,P29016,0.375
Q8WVV5,P29016,0.1875
P40198,P29016,0.25
Q6YHK3,P29016,0.05555555555555555
P10966,P29016,0.3
Q9C0C4,P29016,0.21428571428571427
Q96PQ1,P29016,0.3
W5XKT8,P29016,0.375
Q8WVN6,P29016,0.125
Q5TFQ8,P29016,0.4444444444444444
A0A589,P29016,0.375
Q6IA17,P29016,0.3
A0A087WV53,P29016,0.2727272727272727
O43278,P29016,0.0625
A0JD32,P29016,0.375
A0A0B4J264,P29016,0.375
A0A0B4J249,P29016,0.375
A0A0A6YYJ7,P29016,0.375
Q6UXZ0,P29016,0.3
Q96PF1,P29016,0.0625
Q6ZTA4,P29016,0.05
A0A075B6N2,P29016,0.375
P01850,P29016,0.5714285714285714
P01848,P29016,0.25
A0A1B0GX49,P29016,0.375
A0A087WT02,P29016,0.375
A0A0B4J263,P29016,0.375
P35916,P29016,0.15789473684210525
Q9BS86,P29016,0.375
Q08ET2,P29016,0.25
Q9UIB8,P29016,0.375
P04437,P29016,0.375
O95292,P29016,0.09090909090909091
P0DPA2,P29016,0.3
Q96DU3,P29016,0.3333333333333333
Q92854,P29016,0.1875
P13726,P29016,0.08333333333333333
A0A0A0MS02,P29016,0.375
Q9C040,P29016,0.05263157894736842
A0A0K0K1A5,P29016,0.375
A0A075B6U4,P29016,0.375
A0A0B4J1U6,P29016,0.375
Q13214,P29016,0.21428571428571427
O15041,P29016,0.21428571428571427
O00241,P29016,0.4444444444444444
Q92752,P29016,0.06666666666666667
Q9NZC2,P29016,0.25
P0DTU3,P29016,0.3
A0A5B7,P29016,0.375
A0A0K0K1C4,P29016,0.375
Q96IQ7,P29016,0.2727272727272727
O43699,P29016,0.23076923076923078
P01733,P29016,0.375
A0A0B4J266,P29016,0.375
A0A0A0MS04,P29016,0.25
Q86VR7,P29016,0.3333333333333333
Q86XK7,P29016,0.25
Q8TAG5,P29016,0.3333333333333333
O95025,P29016,0.21428571428571427
Q8N3G9,P29016,0.1111111111111111
P0DTU4,P29016,0.4444444444444444
A0A5A6,P29016,0.25
A0A087X0K7,P29016,0.375
A0A1B0GXF2,P29016,0.375
A0A0B4J265,P29016,0.375
Q8TER0,P29016,0.058823529411764705
B6A8C7,P29016,0.375
Q96H15,P29016,0.3333333333333333
O75962,P29016,0.125
A0A0B4J234,P29016,0.375
A0A0B4J244,P29016,0.375
A0A0K0K1A3,P29016,0.375
A0A0B4J268,P29016,0.375
Q9H7M9,P29016,0.3
A8MXK1,P29016,0.25
Q6X784,P29016,0.25
Q96PQ0,P29016,0.07142857142857142
Q02763,P29016,0.17647058823529413
A0A075B6X5,P29016,0.375
A0A087WV62,P29016,0.375
A0A0A6YYG2,P29016,0.375
A0A0A6YYD4,P29016,0.375
Q8IZJ1,P29016,0.16666666666666666
P35968,P29016,0.15
A0A0B4J238,P29016,0.375
A0A577,P29016,0.375
P0DPF4,P29016,0.375
Q9NTN9,P29016,0.21428571428571427
Q9NYZ4,P29016,0.3
Q9H8W5,P29016,0.06666666666666667
A0A087WSZ9,P29016,0.375
A0A1B0GX95,P29016,0.375
Q96N03,P29016,0.3
Q9UPX0,P29016,0.25
O75445,P29016,0.0625
Q8N0Z9,P29016,0.2727272727272727
Q8N2E2,P29016,0.1111111111111111
A0A0A6YYK7,P29016,0.375
Q9BZM4,P29016,0.42857142857142855
Q8IZT6,P29016,0.07142857142857142
A8MVZ5,P29016,0.375
Q6ZP82,P29016,0.42857142857142855
P40199,P29016,0.3
P01730,P29016,0.2
P28067,P29016,0.5
P54753,P29016,0.041666666666666664
P01732,P29016,0.3
Q5ZPR3,P29016,0.4
Q15762,P29016,0.2727272727272727
P0C0L4,P29016,0.041666666666666664
Q8TD84,P29016,0.21428571428571427
P54764,P29016,0.041666666666666664
P55899,P29016,0.875
Q6DN72,P29016,0.3333333333333333
Q2WEN9,P29016,0.3
P11912,P29016,0.25
Q9P232,P29016,0.25
O94983,P29016,0.07692307692307693
Q4ZHG4,P29016,0.1111111111111111
Q6UXE8,P29016,0.2
A8MTB9,P29016,0.3333333333333333
Q14002,P29016,0.3333333333333333
P79483,P29016,0.5
A0A0K2S4Q6,P29016,0.3333333333333333
P40259,P29016,0.2727272727272727
O15197,P29016,0.047619047619047616
Q13740,P29016,0.25
Q12860,P29016,0.23076923076923078
P01024,P29016,0.038461538461538464
Q9P218,P29016,0.07142857142857142
P43146,P29016,0.21428571428571427
Q7Z6A9,P29016,0.3
P31997,P29016,0.3
P54756,P29016,0.041666666666666664
P29322,P29016,0.043478260869565216
P15391,P29016,0.3333333333333333
P26992,P29016,0.25
Q9H4W6,P29016,0.0625
O95727,P29016,0.3
Q4KMG0,P29016,0.23076923076923078
Q6UXG3,P29016,0.3333333333333333
O94779,P29016,0.23076923076923078
P01023,P29016,0.05
Q96RL6,P29016,0.25
P40200,P29016,0.3333333333333333
A0A0B4J237,P29016,0.375
A0A597,P29016,0.375
P04435,P29016,0.375
P21980,P29016,0.0625
B7Z8K6,P29016,0.42857142857142855
P49221,P29016,0.0625
A0A075B6T6,P29016,0.375
P01737,P29016,0.375
A0A5A2,P29016,0.375
P30530,P29016,0.1875
A0A0B4J274,P29016,0.375
A0A087WT01,P29016,0.375
A0A5B6,P29016,0.375
A0A576,P29016,0.375
A0A075B6T7,P29016,0.375
A0A0K0K1E9,P29016,0.375
P12018,P29016,0.3333333333333333
P25311,P29016,0.7777777777777778
Q9P1W8,P29016,0.4444444444444444
Q99603,P29016,0.375
A0A075B6R0,P29016,0.375
A0A0K0K1G6,P29016,0.375
A0A075B6N4,P29016,0.375
P0DPF7,P29016,0.375
Q9BZM6,P29016,0.42857142857142855
Q06330,P29016,0.06666666666666667
Q3KPI0,P29016,0.2727272727272727
Q08722,P29016,0.3
Q02388,P29016,0.06666666666666667
P78310,P29016,0.2727272727272727
P61769,P29016,0.4444444444444444
Q9UQ52,P29016,0.21428571428571427
P16410,P29016,0.18181818181818182
Q96KV6,P29016,0.1875
Q8N3J6,P29016,0.25
Q9UIR0,P29016,0.4444444444444444
O95971,P29016,0.25
P20036,P29016,0.5
Q8IWK6,P29016,0.16666666666666666
Q6UY09,P29016,0.3333333333333333
P07766,P29016,0.2
Q02246,P29016,0.21428571428571427
A6NJW9,P29016,0.3
Q6ZMU1,P29016,0.1
P20273,P29016,0.3
Q9UGN4,P29016,0.3333333333333333
Q9H6B4,P29016,0.2727272727272727
Q8IWV2,P29016,0.23076923076923078
Q9BQW3,P29016,0.0625
P42081,P29016,0.3
Q6UXZ3,P29016,0.3333333333333333
Q08708,P29016,0.3333333333333333
Q05707,P29016,0.07142857142857142
Q9P0L0,P29016,0.09090909090909091
A0A0B4J245,P29016,0.375
A0A0A0MS03,P29016,0.375
A0A0A6YYK4,P29016,0.25
A0A0A0MS05,P29016,0.25
Q6ZN44,P29016,0.17647058823529413
